"lsoa11cd","easting","northing","median_price","avg_listed_properties","avg_distance_to_station","positive_area","moderate_area","negative_area"
"E01004585",527774,175718,491760,,699.397895463557,947870.099148538462,131790.663335666667,78656.700693384615
"E01004586",527910,175410,430000,,713.542875005102,919239.889560075472,140027.975525000000,113793.093598754717
"E01004587",528413,175397,575000,,1012.01548745229,829469.652860863636,150020.806834227273,9374.7075660000000000
"E01004588",527688,175349,520000,,494.344609075185,886625.299505694444,125455.382052291667,125096.656078166667
"E01004589",528140,175347,472500,,953.503896421843,830582.723138583333,141341.420144722222,5002.2023157222222222
"E01004590",528341,176094,400000,,853.63662902142,1283846.957192548387,120137.452759693548,41114.659054225806
"E01004591",528370,175666,412000,,1049.46724733231,866991.174090907407,118806.263770148148,8382.9805252777777778
"E01004592",528028,175898,480000,,939.655204522025,1380701.734950535714,111329.446823696429,4338.3406982678571429
"E01004593",525178,173744,395000,,614.793549898262,360215.855970978723,217661.670276904255,73596.798549585106
"E01004594",524846,173571,630000,,303.768771527089,613085.374378712121,213532.409882909091,43626.797488424242
"E01004595",525127,173395,335000,,403.01894368127,722802.999494620690,243376.656360189655,121580.680828413793
"E01004596",524962,173177,625000,,269.864360718979,799949.257219308824,209632.409737382353,102073.997696911765
"E01004597",525304,172971,450000,,616.556047007878,799421.370039884615,257017.220564730769,206305.817030923077
"E01004598",525623,172952,375000,,441.216952579349,735254.569699120968,354547.576436387097,198212.476004120968
"E01004599",525038,172846,650000,,541.367549695827,852599.667420250000,190982.700858888889,146420.606969500000
"E01004600",525395,174607,250000,,820.194766649431,295333.021713363636,243007.778601340909,23643.279306113636
"E01004601",525292,174106,307000,,927.002519397444,264729.483268263158,214941.340415473684,57138.952683631579
"E01004602",524349,175254,425000,,350.204221201114,422420.173441652778,273871.252569902778,1746.8036018055555556
"E01004604",523314,175637,900500,,856.20131995419,765582.610647562500,450727.581692078125,0.00000000000000000000
"E01004605",523347,175988,717500,1.00000000000000000000,1032.88466241841,787613.212522483871,429829.301505661290,0.00000000000000000000
"E01004606",523604,175824,580000,1.00000000000000000000,803.009014217756,791729.222453444444,421373.008361233333,0.00000000000000000000
"E01004607",523634,175485,877000,,513.587387467241,852989.766314596154,317875.750995807692,0.00000000000000000000
"E01004608",523949,175664,475000,1.00000000000000000000,558.547104838725,448221.689584234375,405969.777860328125,0.00000000000000000000
"E01004609",524001,175167,435000,,239.033756049546,617630.346831437500,311482.585197609375,982.5770260156250000
"E01004610",527384,171771,338000,1.00000000000000000000,386.570175718598,58133.465561071429,937166.796027714286,59837.367837428571
"E01004611",528047,171913,407500,,466.963300224383,591267.309758944444,594458.915190000000,0.00000000000000000000
"E01004612",527627,171886,343000,1.00000000000000000000,415.774683328982,426209.699549500000,781683.920013115385,4916.8420481000000000
"E01004613",527704,171738,206000,1.00000000000000000000,358.879359870316,365873.308526583333,767619.661070000000,26632.894427208333
"E01004614",526836,171652,249950,,641.595252268837,42366.770622625000,977922.979214765625,63918.946625300000
"E01004615",526659,171583,250000,,808.010163114197,74379.031959666667,1055212.488327600000,59355.134113666667
"E01004616",527287,171506,249950,1.00000000000000000000,200.133520004209,28133.908598055556,951166.928630416667,63918.946625300000
"E01004617",527065,171268,315000,1.00000000000000000000,487.336856601854,55284.107182894737,851658.001263368421,74255.540257931579
"E01004618",527658,172353,484000,,361.966004859797,534023.305682611111,723255.814887444444,11445.507866833333
"E01004619",527020,173889,331000,,819.565937671782,575920.378566531250,402375.671819562500,130566.640213531250
"E01004620",526233,174107,427500,,1003.14045942563,499282.434128328571,248241.732104042857,125008.599433785714
"E01004621",526538,174093,418000,,977.52601049849,646287.884868810345,220631.032796000000,124938.101708534483
"E01004622",526930,173873,250000,,936.893135369759,550930.266833711538,371552.666114403846,121161.605297250000
"E01004623",526248,173744,650000,,761.745730350324,514257.805039142857,317084.506885809524,129958.989752095238
"E01004624",526720,173155,350000,,701.203843867208,451500.540720465909,785298.323166340909,138488.178200488636
"E01004625",526895,173287,1250000,,762.509062665114,503819.271326156250,736871.852568375000,130993.490539343750
"E01004626",527284,172753,352500,,749.888873765374,260460.374814900000,839003.387332688889,22220.467963533333
"E01004627",526354,174627,475000,,660.99757247865,589156.321976790323,221917.158713258065,129823.634265500000
"E01004628",524405,174015,367500,,744.017147603907,1364084.5067357205938,229558.368983823529,31442.464832500000
"E01004629",524575,173532,510000,,293.943601106108,1337626.971108500000,228618.055049977273,42769.108780954545
"E01004630",523967,173682,230000,,833.271447406252,1835966.1722813334123,243767.057780300000,31442.464832500000
"E01004631",523812,173365,232500,,914.82885978159,4463400.3716291000374,250744.738376433333,27250.136188166667
"E01004632",524493,173026,290000,,384.515227144442,1459420.222380071429,291085.340596964286,54160.894658071429
"E01004633",524217,173377,212000,,504.284889829452,2154915.5766096666844,203310.108068833333,41026.548173500000
"E01004634",523688,173065,261000,,1064.16382034182,5409322.8928166538836,207068.970721269231,9674.6045638461538462
"E01004635",524099,173094,250000,,672.454734189748,4942267.5563312500449,261408.509773338235,47228.013864735294
"E01004636",523724,172762,450000,,1129.0994247403,5387085.2812851739485,180266.029525456522,12369.374887173913
"E01004637",524026,172663,250000,,921.408496110258,4579640.3814199666831,179696.217936666667,51715.157825833333
"E01004638",523096,174854,950000,,930.284036082611,1213445.225991840909,319746.368139613636,0.00000000000000000000
"E01004639",522925,175350,330000,,799.53984053291,728043.127334969697,598009.977135893939,3356.8525590909090909
"E01004640",523293,175276,370000,,725.213563258988,894502.014556568182,297723.070975204545,0.00000000000000000000
"E01004641",522286,175233,416000,,460.978442400315,2025637.988568833333,761936.490947216667,18462.689075000000
"E01004642",522532,174892,374000,1.00000000000000000000,884.384181950264,1271414.909165416667,733823.911207250000,4837.4628295833333333
"E01004643",523522,174282,260000,,929.142396924813,1428029.9763250577126,228422.964662980769,15721.232416250000
"E01004644",522346,174191,361000,1.4200000000000000,1426.61061515299,1424062.7047003050848,1287668.229766355932,2369.2972879661016949
"E01004645",523037,174164,219000,,1301.40657417699,1649149.6656014500323,197164.039832450000,0.00000000000000000000
"E01004646",526267,183612,930000,,455.807017753271,351879.649467018519,275201.062961777778,12555.838019388889
"E01004647",526890,183298,970000,1.00000000000000000000,230.045919161894,1496667.491940785714,262476.042868071429,27933.142906071429
"E01004648",526032,183312,499950,1.00000000000000000000,423.441905532935,94204.179038127907,294286.923144395349,19657.438631000000
"E01004649",526662,183394,872501,,164.671687167498,1501740.888076500000,265724.193229441176,20689.052799352941
"E01004650",526336,182933,950000,,417.953548783764,783889.304784214286,379511.865139510204,33689.841731438776
"E01004651",526444,183147,473000,,363.796268427754,1450621.410532941176,367094.783183539216,28202.285962303922
"E01004652",525781,181310,440000,1.00000000000000000000,279.985709280836,1239500.622714199000,95765.833365937500,9274.8864255000000000
"E01004653",525177,181257,685000,1.00000000000000000000,567.895854253196,1081410.179270165667,53315.760264133333,20260.226897822222
"E01004654",525477,181092,650000,1.5714285714285714,422.093196208193,1301694.917406204357,54257.720590035714,13340.980502991071
"E01004656",525910,181445,620000,1.00000000000000000000,239.503813015487,1273977.896413383615,101577.417615974359,10836.493610987179
"E01004657",527793,181432,930000,4.6000000000000000,360.238778747711,2786951.648347425000,83459.048718349000,14056.058263225000
"E01004658",527600,181327,500000,3.3333333333333333,319.987862075231,3157448.878120012821,89470.397488511821,16578.130198371795
"E01004659",527582,182173,498000,7.3235294117647059,236.155155300133,1377663.889340338235,179783.847678822529,27433.513433485294
"E01004660",527789,182016,745000,13.8148148148148148,162.361359615272,1847930.509506314815,119798.958817350852,25556.469569500000
"E01004661",527376,181645,695000,1.2173913043478261,196.218761377914,3238869.789384043478,148737.559759455522,30530.147255304348
"E01004662",527728,181768,730000,6.9629629629629630,298.57913851787,2266833.087204740741,150613.132529591593,25556.469569500000
"E01004663",527512,181525,800000,2.7000000000000000,342.17822100878,3445629.576956033333,147012.373361632333,25390.506725566667
"E01004665",529119,178061,325000,,659.627335191949,760605.169023571429,516438.902051857143,0.00000000000000000000
"E01004666",528528,178607,375000,2.0000000000000000,472.595983395189,896762.489502906667,531736.595168750000,0.00000000000000000000
"E01004667",528532,178307,419000,2.5454545454545455,528.435819853522,879750.691505330909,514656.629971090909,0.00000000000000000000
"E01004668",528879,178151,570000,1.00000000000000000000,813.311365918237,772469.725275957917,529043.644016958333,0.00000000000000000000
"E01004669",529315,178123,305000,2.0000000000000000,475.303618761644,774583.448613650000,530818.322160900000,4860.9385231500000000
"E01004670",527267,182331,475000,4.3333333333333333,408.900941103898,1240353.953007166667,204489.593361332333,31564.114155500000
"E01004674",524921,182411,320000,,625.875491879444,209536.985118906250,283705.670674343750,48503.167534625000
"E01004675",525230,182398,340000,,682.102325793941,135170.852587679880,234543.754438980000,34075.903104600000
"E01004676",525329,182197,392226,1.00000000000000000000,598.600738399753,133878.781743790958,206367.120908625000,26486.126279500000
"E01004677",524925,182850,407500,,500.102501072828,231003.983639500000,327970.431731884615,39381.097712750000
"E01004678",525009,182600,322500,,712.608638551877,232018.455245562500,352934.649276958333,53967.513754958333
"E01004679",524730,182115,305000,,439.361423358056,218784.837955724950,523144.423110300000,51149.100093900000
"E01004680",527418,180980,660000,1.7368421052631579,444.042228311653,2465210.514727391304,44100.743409934304,405.3222956521739130
"E01004681",526426,181241,580000,1.1730769230769231,285.553461751029,2522764.887360557154,110496.571297894231,6669.9200643942307692
"E01004682",526641,181046,775000,1.00000000000000000000,179.342854918508,2536039.115186520000,65811.593486280000,6510.4323280000000000
"E01004683",526932,180987,790000,1.00000000000000000000,310.38014310862,2451064.906743459459,60181.954663621595,6282.1330616351351351
"E01004684",527192,181336,620000,1.00000000000000000000,341.290068266264,2496790.665636730769,150208.835837556692,25186.313936480769
"E01004686",527422,181240,425000,1.0434782608695652,498.687770841429,2472687.959968776786,129903.242874659732,5704.6725958750000000
"E01004687",528328,178806,1650000,4.3636363636363636,326.820711515331,1076687.043051582136,323308.477125647727,10020.4509811818181818
"E01004688",527126,179479,1250000,2.0000000000000000,644.5209966244,2560387.292513921737,18453.619535842105,0.00000000000000000000
"E01004689",527454,179478,2395000,1.00000000000000000000,363.729242281417,2635316.931662251000,19504.007253500000,10452.3669717500000000
"E01004690",528576,179191,1758000,8.3076923076923077,372.336120151385,2053531.726981307231,166107.882629076923,15203.442868000000
"E01004691",528086,179410,1500000,8.0909090909090909,377.967463492297,1883460.570785255848,95071.966255030303,15203.442868000000
"E01004692",527020,179514,1606000,3.8333333333333333,618.634546102658,2556271.952903751000,16652.954877000000,0.00000000000000000000
"E01004693",525554,180705,907500,2.0400000000000000,300.68696108166,1455117.247353539000,41313.75935990000311,2322.1414419000000000
"E01004694",526323,180832,890000,1.00000000000000000000,314.436588812483,2595087.676628361483,47674.330980017241,5599.3528627931034483
"E01004695",525861,180726,640000,2.3030303030303030,91.8191892321557,2156789.534419620212,18671.018602136364,251.3140088636363636
"E01004696",526134,181320,395000,1.00000000000000000000,422.444937312331,2543919.486406577947,105004.028152000000,9274.8864255000000000
"E01004697",526333,181120,649950,1.00000000000000000000,363.648227221,2599437.478494099000,86790.581520850000,6925.1004426250000000
"E01004698",525989,180921,485000,1.9444444444444444,200.755434972204,2606041.651339112636,54391.115688954545,7552.1159012500000000
"E01004699",525691,181069,650000,1.9473684210526316,275.785917614432,1236714.694071446368,48309.554214236842,5550.7705831315789474
"E01004700",526188,180966,715000,1.00000000000000000000,394.666168682774,2596587.138043615667,74855.030970266667,7247.6200873333333333
"E01004701",526246,182435,582000,1.1739130434782609,388.998936103372,63748.146776700000,354464.695966455556,28889.887830455556
"E01004702",526585,181838,285000,1.6250000000000000,429.882338938386,325485.765686312500,199104.914104343688,24080.505157031250
"E01004703",526393,182125,800000,1.2244897959183673,324.613685324723,73923.719871367245,302696.800655448980,22777.842167948980
"E01004705",526223,182323,750000,1.1612903225806452,322.200338362555,65222.804139403226,332788.892129387097,23533.444141193548
"E01004706",525513,182558,645000,1.00000000000000000000,469.577024381464,101277.622286984848,245780.853010060606,19471.055937060606
"E01004707",525731,182530,685000,1.00000000000000000000,330.003833179103,92243.153086378378,265705.399315716216,15261.365230067568
"E01004708",525420,182467,440000,1.00000000000000000000,606.091398459136,117216.088840055556,252222.246882851852,21470.572995111111
"E01004709",525983,182730,517500,1.00000000000000000000,129.142674540531,98047.688096722222,332196.360547925926,15981.686444259259
"E01004710",525642,183305,300000,1.00000000000000000000,294.605044575168,122799.247613285714,333677.094285500000,19657.438631000000
"E01004711",525812,182953,335000,1.00000000000000000000,251.765072131932,119242.841596750000,263294.881501950000,19657.438631000000
"E01004712",527952,181770,812500,13.8846153846153846,257.172820901752,2631206.531877325885,101760.087555556692,25556.469569500000
"E01004713",528673,181824,630000,11.7777777777777778,386.927269494352,1858397.538617858111,4139.5382514851111111,0.00000000000000000000
"E01004714",528104,181388,1025000,6.2903225806451613,374.548412725145,2759002.271430241645,18284.873361240935,3297.6089767096774194
"E01004715",528818,182040,335000,15.1379310344827586,211.871640479694,1640307.079450669414,8502.5219590683103448,0.00000000000000000000
"E01004716",528402,181926,650000,21.0322580645161290,280.466482809611,1609760.725738222806,10969.129243289323,12366.033662661290
"E01004717",528225,181679,750000,11.0294117647058824,460.220005894406,2600719.459829012765,39534.517801028412,9019.9304362941176471
"E01004718",524691,182658,425000,,590.67360726858,269625.857032263158,708417.653485210526,64855.245015447368
"E01004719",524260,182771,470000,,581.856943706754,315376.162683833333,617548.080263041667,181644.127802125000
"E01004720",524021,182829,495000,,649.896067613222,310716.925631026316,627476.124681210526,177096.084340421053
"E01004721",524173,182547,275000,,793.745311767624,317861.479696062500,517256.060288187500,156160.164403625000
"E01004722",524636,182725,340000,,494.539664668591,272334.795001333333,750577.915216444444,88464.464584111111
"E01004723",524579,182992,285000,,303.332991601226,252957.096665433333,725440.345077300000,142194.351706550000
"E01004724",527148,183178,420000,1.00000000000000000000,452.178262620854,1472178.139268574074,231157.341351277778,25556.469569500000
"E01004725",527029,182629,425000,2.5000000000000000,652.109321605549,1258369.860249041667,233130.104964582833,25973.308661333333
"E01004726",526613,182714,605000,1.00000000000000000000,470.982969118628,1090231.501004136364,352936.279356931818,29209.398341295455
"E01004727",527563,182350,605000,11.0444444444444444,293.873195100883,1398002.619469943111,151426.611558299000,25556.469569500000
"E01004728",526701,182578,480000,1.00000000000000000000,698.566091708403,1272206.919540131579,362542.473075552632,32066.901897500000
"E01004729",526581,182528,398500,1.00000000000000000000,622.895656220215,1155956.564999642857,399046.038386309524,32066.901897500000
"E01004730",527500,183456,735000,1.00000000000000000000,738.513542837086,1706125.746205546875,201338.803934421875,30977.803668468750
"E01004731",529292,179396,750000,18.2857142857142857,310.841861508722,1391941.787928321429,154750.559290356619,8402.7708121904761905
"E01004732",529923,179254,425000,32.4000000000000000,332.335664642582,810560.602636200000,193531.358151998000,2774.2332201000000000
"E01004733",529980,179089,720000,16.7454545454545455,493.622003745218,624165.893048654545,258562.682909096800,2153.4823561727272727
"E01004734",530292,180593,549950,19.7241379310344828,135.958912297692,331459.091733620690,105963.385518383241,0.00000000000000000000
"E01004735",530465,181095,650000,11.0000000000000000,242.147078108092,182410.898724936000,80400.925927365522,3.5841244564869565
"E01004736",529546,180378,728900,31.8518518518518519,236.259651837814,931958.117754759259,73528.408270214370,5370.3469319629629630
"E01004737",529851,178205,939950,1.8000000000000000,250.45097319031,202578.759597625000,410735.689741050000,5401.0428035000000000
"E01004738",529623,178084,515000,2.0000000000000000,274.284843148959,290358.531615775000,409814.444578850000,5401.0428035000000000
"E01004739",529438,177976,499950,,453.259029358021,768693.756072500000,537104.112800000000,5401.0428035000000000
"E01004740",529430,178616,380000,2.4666666666666667,367.039985971133,382226.947908033333,321185.292888700000,720.1390404666666667
"E01004741",529586,178377,450000,2.0000000000000000,125.954313653843,155874.242497472222,370085.080088166667,5401.0428035000000000
"E01004742",529443,178386,540000,2.0000000000000000,262.768885870824,118866.313342727273,428782.011445409091,4419.0350210454545455
"E01004743",529988,178944,684000,11.3902439024390244,628.872281570879,520241.683930963415,352636.515136951220,3052.6688907560975610
"E01004744",529366,178882,620000,4.4375000000000000,461.360059382926,711103.803910437500,286374.388950312500,0.00000000000000000000
"E01004745",529963,178676,550000,2.0000000000000000,433.762668514586,371589.626365230769,377158.115874769231,6238.8255061666666667
"E01004746",529799,178759,305000,2.7500000000000000,461.601299221518,482969.119955083333,338147.627189958333,4950.9559032083333333
"E01004747",529683,178604,610000,2.2571428571428571,286.350556802355,303770.610103042857,311429.851250285714,3549.2566994428571429
"E01004748",529154,179051,967000,5.4166666666666667,272.494055399299,750497.203231895833,268374.738499833333,6334.7678616666666667
"E01004749",529152,178592,700000,2.1702127659574468,447.108766371006,433312.571260330189,475291.171567896226,0.00000000000000000000
"E01004750",528748,178595,450000,2.0000000000000000,460.909460138432,817958.092888048421,503638.622754684211,1600.3624071578947368
"E01004751",528904,178453,950000,1.3333333333333333,579.681308251126,817805.087665305556,551338.492289652778,0.00000000000000000000
"E01004752",529202,178328,486250,2.0000000000000000,489.527851506687,630685.490662948276,537448.529040258621,186.2428552931034483
"E01004753",529033,178240,452500,1.6666666666666667,659.950145186997,789381.040049793103,547869.375668224138,0.00000000000000000000
"E01004754",525673,181939,320000,1.00000000000000000000,355.943294686123,101812.838505811500,223539.320755562500,20024.492543500000
"E01004755",525300,181924,351000,1.00000000000000000000,365.269111872062,127709.937186443444,186328.200021888889,25139.564413666667
"E01004756",525531,182123,420000,1.00000000000000000000,555.530509856457,105790.635007406407,208843.323895092593,26950.838986444444
"E01004757",526064,181763,497000,1.4666666666666667,281.455814968337,94961.270530699000,146682.258449533333,9274.8864255000000000
"E01004760",524917,181462,530000,,269.726727833878,188932.516657193444,76067.064441111111,21638.503562500000
"E01004761",528623,180469,1500000,14.5789473684210526,383.40074023258,1976340.619462736842,3292.5915121445263158,15203.442868000000
"E01004762",528318,180713,950000,7.2500000000000000,370.143729996363,1738519.316731767857,1790.5728624999642857,9230.6617412857142857
"E01004763",529450,181580,572000,6.6956521739130435,321.586659995297,770180.150971151391,14276.139789869391,0.00000000000000000000
"E01004765",528998,181611,970000,5.1428571428571429,441.941052371745,1638843.104847301214,7140.0494241781428571,0.00000000000000000000
"E01021468",556659,191524,295000,,2206.11234119083,95598.014721000000,2190158.213533750000,303807.216134000000
"E01021745",540478,193813,395000,,1316.60452533038,817263.377081000000,315867.865411000000,0.00000000000000000000
"E01021749",546790,193236,499995,,1949.77713406607,932115.343761000000,16636.2755055000000000,0.00000000000000000000
"E01021752",542733,191950,280000,,1433.60510133981,1310990.512747500000,954492.984130000000,0.00000000000000000000
"E01021764",544759,191671,111500,,381.903458562706,0.00000000000000000000,1255453.445881500000,33444.240537000000
"E01021806",538129,197583,180000,,1920.12333424419,70696.801000000000,2281259.532016499417923390865,0.00000000000000000000
"E01023542",520202,195427,480000,,1442.30854870915,853174.408397500000,1394681.793999000000,92828.256564500000
"E01023584",522536,197189,1450000,,2690.52462411285,0.00000000000000000000,1452146.267954500000,15978.3580170000000000
"E01024180",553234,175130,100000,,1272.19717867956,0.00000000000000000000,1278151.281567500000,45863.175380000000
"E01030398",523966,162824,750000,,683.040266782982,128267.566530000000,614616.037699000000,33850.153830000000
"E01030565",527631,160152,211500,,1355.22589142143,749088.431178000000,1883332.691177500000,2964.2653500000000000
"E01030604",524642,160494,725000,,80.3990982236647,0.00000000000000000000,562734.962544000000,0.00000000000000000000
"E01030699",508830,171224,285000,,1782.96555598651,194559.603445000000,14304.028846500000,0.00000000000000000000
"E01030709",507282,172891,320000,,1203.64019539429,194559.603445000000,0.00000000000000000000,0.00000000000000000000
"E01030749",510254,170845,230000,,746.718457672976,0.00000000000000000000,993428.917191000000,0.00000000000000000000
"E01030844",532803,157389,475000,,1413.44995459985,1197443.718937000000,1123228.548050000000,0.00000000000000000000
"E01030857",532419,156855,215000,,2128.20561500356,545570.560416857143,802306.105750000000,0.00000000000000000000
"E01030859",533485,157998,319000,,546.873815878744,772857.854825000000,0.00000000000000000000,0.00000000000000000000
"E01032512",525284,181881,450000,1.00000000000000000000,395.388407637444,135672.266369362636,192180.788597000000,21079.579473636364
"E01032513",524992,181620,340000,,159.319034119497,174980.268016811500,75152.597476250000,21638.503562500000
"E01032562",540086,171116,183000,,1034.91101158945,512280.930433357143,1484812.980790712286,37176.913356571429
"E01032563",539621,170710,370000,,934.752727156126,911506.144160500000,982556.100370867565,15024.948475130435
"E01032564",539672,171342,164800,,1232.97668121006,1267810.346621500000,385805.647268998000,0.00000000000000000000
"E01032565",539458,171014,183000,,1128.67526775738,1226745.919242100000,497386.207139998000,15087.887565400000
"E01032566",546493,176808,170000,,840.955347794188,663366.691593850028883,958475.311500850000,0.00000000000000000000
"E01032567",546376,177471,179300,,1467.31791788313,1196787.123966900028883,880612.862345850000,0.00000000000000000000
"E01032568",536082,168252,235000,,388.669223520853,375783.553487266667,1205222.850025900000,153606.078332666667
"E01032569",535597,167647,225000,,445.255051719478,358215.750246000000,227666.400413357143,147059.773090000000
"E01032570",542092,158616,270000,,5374.99521840513,939698.406799173077,2877459.059943557692,9931.6497932307692308
"E01032571",541167,156930,120000,,4463.19090648821,0.00000000000000000000,1834609.796732000000,0.00000000000000000000
"E01032572",520493,178990,499510,,313.44082884859,171495.953674833333,119133.063420203704,152888.749038500000
"E01032573",520407,178367,310000,,341.422267681911,342268.610147375000,18400.819942375000,152888.749038500000
"E01032574",533654,192054,212500,,471.717020979103,322142.526322250000,544962.171020458335118,336416.930365624750
"E01032575",533744,191107,158000,,272.716231649862,213025.584582666667,486125.133272666668095,293920.835457499000
"E01032576",512317,187009,318000,,853.028935890058,329192.327228409091,312129.541251363636,143837.883911954545
"E01032577",512029,186181,279500,,1177.33564076317,229188.104750450000,326860.626412425000,128856.291904375000
"E01032579",537353,177042,151000,1.00000000000000000000,250.699152526814,279489.678712126500,143701.597928125000,185914.512766812500
"E01032580",547202,186830,165500,,830.96681272921,396404.721689500000,179299.269285583333,222495.414803240000
"E01032581",547387,187391,175000,,351.72401834117,397439.829001240000,133102.333493740000,213454.617215790000
"E01032582",531238,179468,447500,1.1428571428571429,138.542560723676,264024.459471160000,189117.083582240000,4084.1906755000000000
"E01032583",531616,179873,385000,,227.689686209835,200077.933587666762,118953.056907999905,3889.7054052380952381
"E01032584",531423,179496,350000,,297.763499003502,248385.862930222222,135102.122075388889,4084.1906755000000000
"E01032623",524651,161997,660000,,799.879489198717,94787.199441363636,577805.181454181818,20909.560161727273
"E01032637",533731,179843,525000,1.5161290322580645,821.230496262025,74500.029965223194,101685.494414262129,182.2974065161290323
"E01032638",534126,179806,615000,1.00000000000000000000,530.686073751745,354302.641251914286,98305.633661615971,0.00000000000000000000
"E01032639",532135,178493,305000,,471.321403691978,744689.835136143939,73833.965810174242,0.00000000000000000000
"E01032640",533744,180002,480000,2.7142857142857143,751.746564825361,70610.738769823143,102726.808470111667,492.4319500714285714
"E01032646",533270,179512,468000,1.00000000000000000000,764.199768764803,69394.367939540676,67412.054319622108,60.0032969324324324
"E01032719",532036,178835,341760,,155.814071139378,193549.109442954545,113671.056067280303,0.00000000000000000000
"E01032720",532171,179083,220000,,171.427231084185,179168.254393142857,96032.509553000000,0.00000000000000000000
"E01032722",532370,178574,230000,1.00000000000000000000,486.596047328436,582538.547717357143,66026.802695142857,0.00000000000000000000
"E01032739",532721,180901,430000,19.7142857142857143,168.690091092765,103839.037878861217,91414.568130064917,11729.359519743640
"E01032740",531730,181340,465000,24.1025641025641026,269.185128516802,153505.854294671656,121998.149738805162,1164.6059137444820513
"E01032741",551460,189058,142000,,500.298650983068,330003.437888875000,226330.080923375000,263662.645020750000
"E01032742",551877,189061,170000,,714.232921941456,272304.061060296875,301988.565331546875,248116.408670875000
"E01032743",512639,182464,155000,,2132.11099254487,785621.321184863636,512743.404722295455,108744.319419636364
"E01032744",512953,182662,162500,,1832.764426987,829734.136028200000,520663.102938700000,112537.602524100000
"E01032764",537313,183885,230000,,539.774326141909,739437.014242925000,171942.726068025000,103192.176469751700
"E01032765",537241,183435,260000,,592.693099129975,920809.853557705882,174664.257163509804,55917.320970364745
"E01032766",534192,181135,410000,1.00000000000000000000,409.985129581923,86357.486086142388,128959.353840532588,29695.931281264706
"E01032767",533956,180992,350000,5.8095238095238095,320.465367987092,72477.495776931274,104820.675959476947,5140.6983770131578947
"E01032768",536204,180865,418000,1.00000000000000000000,224.615834916204,389981.600018277444,328265.432304263889,4615.4141138888888889
"E01032769",535912,180862,312000,1.00000000000000000000,273.393132169743,289991.441669606393,307754.330433982143,3511.9495160714285714
"E01032770",537394,179542,280100,,316.489711810015,60944.390138612903,723658.025751341710,7515.8434000000000000
"E01032771",537678,179766,490000,,95.6946643389195,55281.485792313433,489052.983172711955,3757.1840000000000000
"E01032772",537239,179690,172000,,351.482066799273,43979.522460000000,727571.296388128750,4697.2177000000000000
"E01032773",537572,179514,305000,,299.245467833359,127845.771620000000,543957.958787077879,7515.8434000000000000
"E01032774",537660,179510,320000,,330.532080405558,127845.771620000000,514984.896656503000,10055.9161500000000000
"E01032775",537137,178828,265000,,763.514436919556,236190.624939000000,456873.448936220750,20216.207150000000
"E01032776",538579,180539,340000,1.00000000000000000000,207.975959169331,40928.334398863636,388756.546119409091,79825.877583022727
"E01032777",538770,180786,250000,,89.6721283921206,28334.843307100000,392721.844119600000,77942.575129400000
"E01032778",538938,180834,295000,,210.249896179682,34334.798217285714,264670.337826071429,83403.938319785714
"E01032779",538542,180431,444500,1.00000000000000000000,276.642713190188,49839.470272857143,424292.495143000000,66740.797826607143
"E01032780",538229,180301,437168,1.00000000000000000000,380.613905931969,56003.513181388889,459885.241160111611,4790.7159425000000000
"E01032781",537078,179780,330000,,495.769310582841,54673.304495176471,672623.679702873294,1436.9609000000000000
"E01032782",537197,179963,385000,,287.472026158989,84520.022245400000,657289.479911461556,0.00000000000000000000
"E01032783",537194,178871,310000,,692.337106468165,208714.248003125000,483844.808116532750,20216.207150000000
"E01032784",536925,183171,228000,,447.348603810081,1147263.928114655172,168590.638050724138,46244.530477812345
"E01032785",535874,182961,330000,,743.468406855346,1238078.536542115038,101941.246059000000,1034.0778115384615385
"E01032786",535694,183115,235000,,781.158594281453,1286495.120478222222,54346.201385000000,0.00000000000000000000
"E01032787",535211,182368,230000,1.5000000000000000,332.150090982246,1152402.568991249250,120434.261278250000,52620.487600000000
"E01032788",525999,176102,504000,,628.898390715747,227831.890887500000,215424.920149240741,17803.944789500296
"E01032789",526289,176563,404950,,97.7432678438133,175210.284262500000,171301.532453970588,23466.898217766979
"E01032790",526324,176364,650000,,389.452801552761,159070.808081000000,52319.671117500000,14275.984718264381
"E01032803",533132,179541,434000,,688.258400554634,79394.732727545758,45855.449197363636,30.5801926515151515
"E01032805",534578,177135,215000,,585.572129157213,496769.508471869316,44033.299862078947,68524.783736815789
"E01032834",533871,179942,662500,1.8064516129032258,733.339338958661,249072.039618971351,102119.461115639270,109.0969035135135135
"E01033000",510322,173381,161000,,386.255085805861,499363.889729000000,0.00000000000000000000,198937.313012000000
"E01033030",510494,172982,168000,,311.513932808989,1079012.122098647059,0.00000000000000000000,198937.313012000000
"E01033081",518022,177452,270000,2.0000000000000000,697.868224029846,2156000.730999444444,4701.9818015740740741,9308.5921321851851852
"E01033082",517902,177203,249999,1.00000000000000000000,798.486295363747,1996101.028727000000,916927.639356666667,9666.6149065000000000
"E01033083",513861,175950,224950,,370.304405223846,53950.188170500000,21500.953389000000,32243.653423300000
"E01033084",513937,175323,230000,,372.242069504784,84314.158147772727,19425.234390909091,160756.370314545455
"E01033085",530601,189580,215000,,472.4556472896,883847.559351882353,48387.164691176471,512144.437393764706
"E01033086",530332,189418,228320,,609.240488155813,839265.697246000000,280910.969691666667,487293.135832000000
